Customer_ID,Full_Name,Gender,Birth_Date,City,Job_Title,Monthly_Income,Segment,Join_Date
918,Sara Mona,Male,1992-08-24,Cairo,Engineer,40110,VIP,2024-07-07
919,Salma Mona,Female,1972-08-14,Tanta,Senior Manager,92154,VIP,2016-12-02
920,Sara Khaled,Male,1965-05-12,Tanta,Retired,43198,VIP,2019-09-24
921,Yasmin Heba,Female,1974-03-26,Cairo,Doctor,114186,VIP,2019-12-18
922,Mona Mona,Female,1969-01-23,Giza,Senior Manager,71112,VIP,2019-11-13
923,Mahmoud Fatma,Male,1963-07-25,Assiut,Retired,18430,VIP,2022-12-31
924,Amr Mona,Female,1993-05-14,Cairo,Branch Officer,66280,VIP,2024-04-10
925,Nour Heba,Male,1977-09-20,Tanta,Business Owner,151788,VIP,2022-01-01
926,Ibrahim Amr,Male,1999-11-15,Cairo,Engineer,25254,VIP,2021-01-10
927,Dina Amr,Male,1981-07-24,Cairo,Teacher,64108,VIP,2020-09-26
928,Ahmed Ahmed,Female,1995-05-17,Giza,Accountant,40486,VIP,2024-05-01
929,Mohamed Sara,Female,1979-12-14,Assiut,Senior Manager,155942,VIP,2020-09-09
930,Amr Fatma,Male,1982-02-02,Mansoura,Engineer,59408,VIP,2018-10-20
931,Amr Amr,Male,1975-12-19,Assiut,Business Owner,105918,VIP,2019-03-27
932,Aya Fatma,Male,1993-12-08,Alexandria,Engineer,51484,VIP,2020-02-04
933,Youssef Youssef,Male,1966-03-23,Mansoura,Doctor,114008,VIP,2016-06-16
934,Aya Nour,Female,1990-04-15,Alexandria,Engineer,54202,VIP,2021-07-21
935,Yasmin Hassan,Male,1991-11-14,Tanta,Branch Officer,62082,VIP,2016-06-04
936,Aya Omar,Male,1991-12-15,Mansoura,Teacher,63632,VIP,2020-04-22
937,Omar Laila,Female,1962-12-06,Cairo,Retired,40204,VIP,2016-05-10
938,Mahmoud Omar,Female,1983-10-10,Alexandria,Engineer,64260,VIP,2019-03-14
939,Mahmoud Fatma,Female,1979-05-16,Cairo,Senior Manager,78726,VIP,2018-06-03
940,Omar Dina,Female,1978-04-06,Cairo,Doctor,60272,VIP,2015-07-03
941,Heba Mona,Female,1986-08-19,Mansoura,Accountant,67076,VIP,2024-05-10
942,Heba Heba,Female,1998-03-25,Giza,Sales Representative,28540,VIP,2023-03-01
943,Khaled Nour,Female,1980-02-26,Tanta,Doctor,110754,VIP,2015-07-07
944,Ahmed Fatma,Female,1988-12-09,Tanta,Engineer,40852,VIP,2022-03-27
945,Laila Dina,Male,1967-11-18,Tanta,Senior Manager,85220,VIP,2020-11-07
946,Dina Hassan,Male,1972-08-17,Alexandria,Senior Manager,75764,VIP,2023-10-28
947,Dina Laila,Female,1973-04-27,Mansoura,Doctor,71094,VIP,2021-08-09
948,Mona Yasmin,Male,1962-08-28,Mansoura,Retired,17524,VIP,2015-04-09
949,Omar Omar,Male,1993-06-13,Alexandria,Accountant,35964,VIP,2016-08-12
950,Amr Yasmin,Male,1971-05-25,Cairo,Senior Manager,80214,VIP,2021-11-21
951,Nour Omar,Female,1980-03-01,Giza,Senior Manager,99062,VIP,2019-08-18
952,Ibrahim Khaled,Male,1980-05-13,Mansoura,Senior Manager,66798,VIP,2020-09-14
953,Mona Heba,Female,1992-07-04,Cairo,Accountant,33972,VIP,2020-06-06
954,Ahmed Mostafa,Male,1961-07-21,Giza,Retired,31318,VIP,2023-07-23
955,Fatma Yasmin,Female,1995-11-26,Cairo,Teacher,49962,VIP,2024-06-28
956,Dina Hassan,Male,2000-09-07,Tanta,Sales Representative,24232,VIP,2019-10-02
957,Laila Amr,Male,1995-08-02,Cairo,Engineer,60450,VIP,2015-09-04
958,Sara Ibrahim,Female,1990-05-20,Cairo,Accountant,54912,VIP,2016-10-23
959,Nour Omar,Male,1994-10-03,Assiut,Accountant,35878,VIP,2021-03-29
960,Mona Mostafa,Female,1977-07-07,Alexandria,Consultant,149404,VIP,2017-10-04
961,Mona Ahmed,Male,1980-06-07,Assiut,Doctor,138578,VIP,2015-01-09
962,Yasmin Dina,Female,1998-08-01,Mansoura,Junior Accountant,17686,VIP,2021-01-13
963,Dina Ahmed,Female,1965-11-21,Assiut,Retired,21080,VIP,2016-05-20
964,Nour Hassan,Male,1982-07-27,Cairo,IT Specialist,53458,VIP,2020-03-10
965,Ahmed Mostafa,Female,1983-04-15,Giza,Engineer,44516,VIP,2016-01-04
966,Salma Sara,Male,1999-11-10,Alexandria,Sales Representative,19676,VIP,2020-07-11
967,Omar Mostafa,Female,1998-04-01,Giza,Sales Representative,24978,VIP,2021-03-10
968,Fatma Mahmoud,Male,1972-11-24,Giza,Business Owner,68566,VIP,2017-11-29
969,Ahmed Dina,Female,1996-04-17,Assiut,Engineer,18286,VIP,2021-04-13
970,Yasmin Yasmin,Female,1989-01-14,Cairo,Engineer,51168,VIP,2022-08-17
971,Mohamed Khaled,Male,1993-08-16,Alexandria,Accountant,63898,VIP,2019-09-17
972,Ibrahim Mona,Male,1994-08-11,Tanta,Engineer,55680,VIP,2024-01-22
973,Youssef Khaled,Male,1961-12-08,Giza,Retired,43774,VIP,2018-09-10
974,Salma Yasmin,Male,1979-02-21,Tanta,Senior Manager,63652,VIP,2023-12-10
975,Omar Salma,Male,2000-06-27,Alexandria,Engineer,20098,VIP,2024-05-02
976,Youssef Laila,Female,1963-06-17,Cairo,Retired,31514,VIP,2022-01-05
977,Mohamed Nour,Female,1988-10-04,Assiut,Engineer,33976,VIP,2015-09-24
978,Amr Laila,Female,1968-01-26,Cairo,Doctor,67180,VIP,2016-02-22
979,Nour Nour,Male,1963-09-02,Tanta,Retired,35326,VIP,2023-06-08
980,Heba Nour,Female,1986-04-28,Mansoura,IT Specialist,30694,VIP,2021-12-15
981,Aya Mona,Male,1999-02-11,Cairo,Junior Accountant,26878,VIP,2016-02-25
982,Fatma Ibrahim,Male,1960-10-23,Assiut,Retired,20426,VIP,2020-09-15
983,Laila Heba,Male,1976-06-14,Giza,Doctor,154976,VIP,2016-07-17
984,Fatma Yasmin,Female,1962-01-05,Alexandria,Retired,36424,VIP,2021-07-18
985,Laila Mona,Female,1994-03-05,Alexandria,Branch Officer,50228,VIP,2015-02-03
986,Khaled Aya,Male,1993-10-22,Mansoura,Teacher,33756,VIP,2018-11-09
987,Mona Ibrahim,Female,1972-04-21,Assiut,Business Owner,68964,VIP,2022-10-04
988,Fatma Mona,Female,1989-10-23,Mansoura,Accountant,67906,VIP,2018-09-08
989,Khaled Ahmed,Male,1970-02-15,Assiut,Senior Manager,125002,VIP,2017-08-01
990,Mona Nour,Male,1989-10-07,Mansoura,Teacher,61506,VIP,2017-01-24
991,Sara Ahmed,Male,1960-06-01,Giza,Retired,20832,VIP,2018-04-05
992,Mohamed Ahmed,Male,1988-04-21,Giza,IT Specialist,53586,VIP,2018-03-09
993,Dina Khaled,Male,1971-04-09,Giza,Business Owner,104540,VIP,2015-03-30
994,Mahmoud Nour,Male,1971-05-04,Alexandria,Senior Manager,148794,VIP,2017-05-11
995,Hassan Aya,Female,1979-08-08,Assiut,Consultant,108804,VIP,2015-09-25
996,Dina Nour,Female,1967-03-05,Alexandria,Business Owner,85124,VIP,2021-09-21
997,Ibrahim Dina,Female,1987-11-08,Giza,Engineer,68490,VIP,2018-09-04
998,Aya Fatma,Female,1975-01-21,Giza,Consultant,76574,VIP,2023-02-27
999,Hassan Aya,Female,1965-08-26,Assiut,Retired,20250,VIP,2023-06-04
1000,Hassan Mona,Female,1992-06-16,Tanta,IT Specialist,60426,VIP,2022-10-15
